Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Social_Person,Work_Life_Balance,Lives_With_Family,Work_From_Home,Work_From_Hybrid,Work_From_Office,Working_State,Avg_Working_Hours_Per_Day,Stress_Level
5.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-2.272195835998798,3
5.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.37978250554921567,5
5.0,4.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.6524429474232842,2
3.0,4.0,5.0,2.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,1.8567059758912001,5
1.0,3.0,5.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.5266996755186595,3
2.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,1.8567059758912001,5
2.0,5.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,0.3657136549309233,1
4.0,5.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,1.1685556739095342,3
3.0,2.0,5.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-1.0679328075308816,2
2.0,4.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,0.07898436243856233,5
1.0,4.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.4371283640476876,2
3.0,3.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.5518200810446316,5
4.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.182624524527826,4
2.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,0.6524429474232842,4
3.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,2.487510419374395,1
2.0,5.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.09305321305685467,4
4.0,5.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.5377512304263393,3
5.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,2.487510419374395,5
1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.4371283640476876,3
4.0,4.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,1.6846684003957832,3
4.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,0.07898436243856233,4
3.0,3.0,5.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,0.7097888059217563,5
5.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,0.9391722399156452,4
5.0,1.0,4.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,-1.6413913925156036,1
3.0,2.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,-2.3868875529957423,1
1.0,4.0,5.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,0.5377512304263393,1
3.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,1.1685556739095342,3
5.0,1.0,4.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-1.182624524527826,2
3.0,2.0,3.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,0.5950970889248123,5
1.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,0.4230595134293953,5
1.0,4.0,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.32243664705074365,3
2.0,5.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.02163850394009034,5
4.0,4.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.9532410905339376,3
4.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0584070796460177,0.5950970889248123,5
2.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.3657136549309233,5
2.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.37978250554921567,1
1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,1.5699766833988391,2
5.0,4.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,1.3979391079034222,4
3.0,5.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.37978250554921567,4
5.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,0.3657136549309233,2
4.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.7238576565400486,5
3.0,3.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-2.4442334114942144,1
4.0,1.0,5.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.26509078855227064,3
4.0,4.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.1252786660293541,3
5.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,-0.7812035150385206,5
4.0,3.0,1.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-1.2399703830262985,3
4.0,3.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,0.5950970889248123,4
2.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-1.0679328075308816,4
1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.8818263814171733,4
1.0,3.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,2.315472843878978,4
5.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.8385493735369931,5
3.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0584070796460177,0.2510219379339783,3
1.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.5840455340171316,5
5.0,3.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0584070796460177,0.5377512304263393,2
3.0,5.0,5.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,0.3083677964324513,5
3.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.19367607943550633,3
1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-1.2973162415247705,2
5.0,2.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,0.07898436243856233,5
4.0,2.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.37978250554921567,5
5.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,-1.8134289680110205,3
2.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,1.0538639569125892,5
1.0,1.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,1.6273225418973112,2
3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,-0.6665117980415766,5
5.0,2.0,5.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.5950970889248123,2
5.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,1.1685556739095342,4
3.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.49447422254615964,1
3.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.03570735455838267,2
4.0,1.0,3.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.6091659395431046,5
4.0,1.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,0.02163850394009034,5
2.0,5.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,1.8567059758912001,5
5.0,3.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.37978250554921567,5
3.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,1.1112098154110612,1
5.0,4.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.09305321305685467,2
4.0,5.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,0.2510219379339783,4
4.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-1.2399703830262985,4
3.0,4.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.5377512304263393,1
5.0,5.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,0.02163850394009034,3
1.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.5518200810446316,3
3.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.924193548387097,-0.9532410905339376,4
5.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.8385493735369931,3
1.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.9532410905339376,1
1.0,2.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,-1.6987372510140761,3
1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.07898436243856233,1
5.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.1363302209370343,4
4.0,5.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,1.2832473909064783,2
2.0,2.0,1.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,2.924193548387097,-0.09305321305685467,3
1.0,5.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.9532410905339376,2
4.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-0.7238576565400486,4
4.0,3.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,2.37281870237745,2
2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.8244805229187002,1
4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.7238576565400486,4
3.0,4.0,3.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.6091659395431046,5
1.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,0.2510219379339783,5
3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-1.4120079585217151,1
1.0,3.0,4.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.9532410905339376,4
5.0,2.0,5.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.036303630363036,-0.26509078855227064,2
4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.469353817020187,4
4.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,1.1112098154110612,5
4.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,0.8244805229187002,1
2.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,0.3083677964324513,5
2.0,5.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.4230595134293953,1
1.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.15039907155532664,2
2.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,1.4552849664018952,5
2.0,5.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.8385493735369931,2
1.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,-0.5518200810446316,5
1.0,4.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.15039907155532664,4
5.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,1.0538639569125892,5
5.0,2.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,1.0538639569125892,3
3.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.15039907155532664,5
2.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,-1.2973162415247705,5
5.0,3.0,2.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.9532410905339376,3
2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,0.19367607943550633,5
3.0,4.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,0.2510219379339783,2
1.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,-0.03570735455838267,2
4.0,4.0,3.0,5.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,-1.182624524527826,3
3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.7812035150385206,4
1.0,5.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.036303630363036,0.07898436243856233,4
5.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,0.3657136549309233,4
1.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.4371283640476876,2
1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,-0.7238576565400486,4
5.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.3657136549309233,1
3.0,5.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,0.8818263814171733,5
4.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,-0.4371283640476876,2
1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.07898436243856233,5
2.0,4.0,1.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.09305321305685467,5
2.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.469353817020187,5
3.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,-1.3546621000232426,2
5.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0294599018003274,-0.09305321305685467,4
4.0,4.0,2.0,4.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,0.3657136549309233,1
1.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,-1.182624524527826,5
3.0,5.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.924193548387097,0.07898436243856233,2
3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.20774493005379865,4
5.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,0.4804053719278673,5
2.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-1.756083109512548,3
1.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,3.036303630363036,0.4230595134293953,4
5.0,3.0,2.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,-1.4120079585217151,3
1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,-1.2399703830262985,4
2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.036303630363036,0.7671346644202283,2
5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-0.8958952320354651,4
3.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,3.036303630363036,0.2510219379339783,2
3.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.49447422254615964,4
2.0,5.0,3.0,2.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,1.7993601173927283,4
3.0,2.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,1.7993601173927283,5
2.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.1363302209370343,3
5.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.924193548387097,-0.26509078855227064,3
5.0,1.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.8818263814171733,4
5.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.4371283640476876,4
4.0,2.0,5.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.37978250554921567,4
3.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.4230595134293953,3
3.0,5.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.37978250554921567,2
1.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.036303630363036,2.487510419374395,4
3.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,-0.8958952320354651,5
3.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.2399703830262985,4
3.0,3.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.6091659395431046,3
1.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.924193548387097,0.7671346644202283,5
5.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0294599018003274,-1.5266996755186595,5
2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.3083677964324513,1
2.0,4.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.2510219379339783,3
4.0,1.0,3.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-1.182624524527826,1
1.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.924193548387097,0.02163850394009034,1
5.0,2.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,-1.5840455340171316,2
1.0,1.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.4804053719278673,3
3.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.6665117980415766,3
1.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.32243664705074365,2
2.0,1.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,0.07898436243856233,3
4.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.07898436243856233,4
1.0,5.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0294599018003274,-1.0679328075308816,3
3.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,3.036303630363036,0.6524429474232842,2
3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.3083677964324513,2
1.0,2.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,2.924193548387097,0.5950970889248123,1
3.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.94314381270903,0.02163850394009034,1
4.0,3.0,4.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0294599018003274,-1.6987372510140761,5
3.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0584070796460177,-0.37978250554921567,1
5.0,2.0,5.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-1.5266996755186595,5
5.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.2399703830262985,2
1.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.94314381270903,-0.7238576565400486,5
2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.26509078855227064,5
5.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,0.4804053719278673,1
1.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0584070796460177,0.3657136549309233,3
4.0,2.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0294599018003274,2.487510419374395,4
2.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.8385493735369931,5
5.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,-1.5266996755186595,2
5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.09305321305685467,4
2.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,-1.0105869490324095,5
4.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.49447422254615964,2
1.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-0.37978250554921567,2
5.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.2973162415247705,4
2.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,0.2510219379339783,1
3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0294599018003274,0.8818263814171733,1
5.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.94314381270903,-0.6091659395431046,3
5.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0584070796460177,0.6524429474232842,5
2.0,4.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.94314381270903,-0.37978250554921567,3
5.0,5.0,5.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,2.924193548387097,0.6524429474232842,3
1.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.32243664705074365,4
1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.924193548387097,0.02163850394009034,3
5.0,4.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,-0.03570735455838267,2
2.0,3.0,5.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,0.5377512304263393,4
4.0,5.0,3.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0294599018003274,0.4804053719278673,1
2.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0584070796460177,2.487510419374395,1
2.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.94314381270903,-0.32243664705074365,4
1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0294599018003274,-1.3546621000232426,2
3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.036303630363036,-0.20774493005379865,1
5.0,2.0,5.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.94314381270903,-0.9532410905339376,5
4.0,1.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,3.036303630363036,-1.182624524527826,5
2.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0584070796460177,-0.8958952320354651,1
5.0,4.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.036303630363036,2.315472843878978,5
3.0,3.0,3.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,2.94314381270903,-1.0105869490324095,1
2.0,2.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0584070796460177,-1.5266996755186595,3
5.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924193548387097,0.7671346644202283,2
4.0,5.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.94314381270903,-1.469353817020187,2
2.0,3.0,3.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0294599018003274,-0.8385493735369931,1
3.0,1.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.924193548387097,-0.7238576565400486,5
2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.94314381270903,0.02163850394009034,2
3.0,4.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.94314381270903,0.4230595134293953,3
5.0,4.0,2.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0584070796460177,0.5377512304263393,4
3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,3.036303630363036,-0.4371283640476876,4
3.0,5.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.924193548387097,0.19367607943550633,2
